Voter_ID,First_Name,Last_Name,DOB,Gender,Address,Pincode,Registration_Year,Last_Voted_Year,Masked_Aadhaar
GJOAP2451999,Sanaya,Salvi,07-02-1999,Male,"561, Bal Circle, Ville Bawa Nagar, Jehanabad, Madhya Pradesh",163098,2025,Never Voted,XXXX-XXXX-2530
UPGKS6742647,Saksham,Balakrishnan,04-11-2006,Male,"138, Kannan Path, Ville Padmanabhan Nagar, Malegaon, Jharkhand",274955,2025,Never Voted,XXXX-XXXX-3524
APVVR2019882,Devansh,Rastogi,27-08-1961,Male,"717, Koshy, Ville Swaminathan Nagar, Surendranagar Dudhrej, Odisha",194249,1994,2019,XXXX-XXXX-0134
KLVQF4953591,Triveni,Banerjee,31-08-1942,Male,"663, Tella Circle, Ville Amble Nagar, Ozhukarai, Tamil Nadu",879507,2022,2024,XXXX-XXXX-3927
UPQTE2261925,Gaoorangi,Shetty,12-04-1958,Female,"565, Kala Road, Ville Mody Nagar, Danapur, Uttar Pradesh",353305,1993,2009,XXXX-XXXX-7649
DLOSP7271303,Gavin,Mallick,08-10-1945,Female,"595, Balay Path, Ville Sant Nagar, Ichalkaranji, Jharkhand",281701,1977,2004,XXXX-XXXX-3286
WBWFP9093017,Alka,Keer,08-04-1977,Male,"805, Bhat Path, Ville Char Nagar, Thanjavur, Haryana",791729,2008,2019,XXXX-XXXX-8050
RJEJU4542056,Kashvi,Mukhopadhyay,25-01-2004,Female,"206, Natt Zila, Ville Bava Nagar, Berhampore, Kerala",129298,2026,Never Voted,XXXX-XXXX-5935
DLUDX2497957,Sanaya,Kala,27-01-2003,Female,"72, Chaudhry Ganj, Ville Rege Nagar, Mango, Chhattisgarh",642389,2022,2024,XXXX-XXXX-2073
MPXPT7616454,Fitan,Narasimhan,11-07-1970,Female,"679, Char Nagar, Ville Biswas Nagar, Saharanpur, Maharashtra",836132,2016,2019,XXXX-XXXX-1441
KLVQN4878751,Tejas,Goda,26-01-1968,Female,"501, Balan Road, Ville Chauhan Nagar, Ajmer, Maharashtra",119947,2014,2019,XXXX-XXXX-1605
TNSEQ9997294,Triya,Mane,02-02-1990,Male,"492, Rau Street, Ville Walla Nagar, Naihati, Rajasthan",382136,2010,2014,XXXX-XXXX-3385
BRWKY1524472,Anvi,Srinivas,18-07-1947,Female,"871, Bassi Marg, Ville Mahal Nagar, Aurangabad, Uttarakhand",197358,1972,2019,XXXX-XXXX-5604
HRWYL4677810,Aryan,Pillai,18-02-1951,Female,"669, Venkataraman Path, Ville Bansal Nagar, Saharanpur, Meghalaya",237310,2016,2019,XXXX-XXXX-7500
GJGIH4295300,Jalsa,Bora,01-06-1938,Female,"551, Pingle Path, Ville Dada Nagar, Ozhukarai, Goa",387714,2018,2019,XXXX-XXXX-4851
BRNGR6807091,Nihal,Chandran,12-03-1896,Male,"91, Merchant Circle, Ville Sen Nagar, Bardhaman, Karnataka",164125,1984,2009,XXXX-XXXX-7828
HRNQS9531320,Aadhya,Saraf,09-04-1970,Male,"793, Hans Path, Ville Kulkarni Nagar, Kalyan-Dombivli, Arunachal Pradesh",449159,1993,2014,XXXX-XXXX-5183
UPGLF8431140,Tripti,Bath,28-12-1942,Female,"276, Grover Circle, Ville Tank Nagar, Dibrugarh, Uttar Pradesh",228619,2001,2019,XXXX-XXXX-6299
WBRBC1056075,Wakeeta,Wagle,19-09-1997,Female,"243, Kohli Street, Ville Comar Nagar, Madanapalle, Sikkim",278034,2020,2024,XXXX-XXXX-8398
APKMG0717527,Eesha,Dugar,01-11-1955,Male,"950, Cheema Zila, Ville Narula Nagar, Vijayawada, Madhya Pradesh",515364,1993,2024,XXXX-XXXX-2695
TNKTY6637032,Wazir,Mittal,12-09-1976,Male,"389, Dash Street, Ville Mukhopadhyay Nagar, Tadepalligudem, Nagaland",129204,2018,2019,XXXX-XXXX-3751
RJMYQ5933011,Leena,Dhawan,10-08-1985,Female,"723, Raman Path, Ville Nath Nagar, Madanapalle, West Bengal",149604,2013,2014,XXXX-XXXX-2332
WBESZ8021390,Upkaar,Vig,13-11-1969,Female,"27, Nagy Road, Ville Nanda Nagar, Katni, Nagaland",894853,2012,2024,XXXX-XXXX-2228
MHRKA3941696,Gopal,Thaker,11-11-2003,Male,"900, Parekh Circle, Ville Kurian Nagar, Ulhasnagar, Madhya Pradesh",608647,2025,Never Voted,XXXX-XXXX-7017
APXLP1417325,Netra,Sarin,26-02-1978,Male,"850, Buch Path, Ville Suresh Nagar, Solapur, Gujarat",668623,2011,2014,XXXX-XXXX-6406
UPYJY8993637,Vedhika,Dayal,22-07-1980,Female,"405, Ghose Road, Ville Mani Nagar, Ambarnath, Haryana",734819,2014,Never Voted,XXXX-XXXX-4181
ORZMK7019895,Ati,Jha,22-11-1940,Male,"30, Gera Road, Ville Boase Nagar, Nizamabad, Meghalaya",341345,1990,2014,XXXX-XXXX-6075
UPSHF7190404,Nathaniel,Shah,23-04-1982,Female,"461, Lall Marg, Ville Comar Nagar, Kolkata, Sikkim",448532,2004,2024,XXXX-XXXX-5006
GJSKP4322749,Hamsini,Gopal,28-04-1970,Male,"735, Yogi Circle, Ville Parekh Nagar, Jhansi, Maharashtra",817272,2004,Never Voted,XXXX-XXXX-8481
MHUFJ6529463,Pahal,Sheth,26-12-1972,Female,"752, Bhagat Road, Ville Garde Nagar, Hapur, Odisha",277512,2006,2014,XXXX-XXXX-4649
BREMK7334970,Jai,Wali,18-05-1953,Male,"643, Chahal Road, Ville Parmer Nagar, Ramagundam, Bihar",538712,1974,Never Voted,XXXX-XXXX-4260
KAOJP7029813,Zilmil,Datta,03-10-1948,Male,"728, Sarkar Path, Ville Nazareth Nagar, Yamunanagar, Gujarat",751255,1995,Never Voted,XXXX-XXXX-7102
KAREI4422187,Akshay,Modi,15-10-1961,Male,"566, Raj Road, Ville Padmanabhan Nagar, Morbi, Kerala",274258,2015,2019,XXXX-XXXX-4104
WBRYI3724071,Yatin,Nagarajan,21-12-1956,Female,"866, Gopal Nagar, Ville Acharya Nagar, Pondicherry, Gujarat",241439,1994,Never Voted,XXXX-XXXX-1034
UPHGE1357635,Balveer,Khare,19-07-1980,Female,"743, Prabhu Circle, Ville Mallick Nagar, Raiganj, Nagaland",364858,2016,Never Voted,XXXX-XXXX-9218
UPNTZ9501160,Advik,Solanki,08-05-2003,Male,"712, Sagar Road, Ville Nanda Nagar, Barasat, Rajasthan",591573,2023,2024,XXXX-XXXX-1672
KLMYN2635615,Chaitaly,Parmer,25-03-2005,Male,"999, Guha Street, Ville Chaudhry Nagar, Bardhaman, Sikkim",300003,2024,Never Voted,XXXX-XXXX-3039
MPDDU2953696,Girik,Varty,18-11-1976,Male,"626, Gupta Zila, Ville Deol Nagar, Giridih, Telangana",159931,1994,2009,XXXX-XXXX-0028
HRSLD5045074,Wyatt,Devi,29-01-1979,Male,"853, Peri Street, Ville Sarin Nagar, Warangal, Chhattisgarh",259902,2020,2024,XXXX-XXXX-3757
HRORW2838337,Viraj,Bali,27-02-1974,Male,"818, Gill Path, Ville Sandal Nagar, Dhule, Odisha",818344,2010,2024,XXXX-XXXX-9965
APVYN4174959,Raksha,Sethi,24-09-1974,Male,"451, Bhavsar Path, Ville Basu Nagar, Lucknow, West Bengal",110141,2010,2019,XXXX-XXXX-4184
HRXXL5316670,Arya,Mutti,25-10-1970,Other,"966, Kala Road, Ville Hayre Nagar, Sagar, Madhya Pradesh",529951,2005,2009,XXXX-XXXX-1166
ORYZX0718106,Lakshit,Kapadia,05-09-1957,Female,"109, Sekhon Circle, Ville Agarwal Nagar, Katni, Chhattisgarh",197452,2022,2024,XXXX-XXXX-0574
HRLVS8423176,Isha,Walla,14-07-1971,Male,"756, Gokhale, Ville Parekh Nagar, Agartala, Tripura",606218,2025,Never Voted,XXXX-XXXX-6707
MHWCC4851035,Charles,Subramanian,19-06-2001,Female,"844, Mani Road, Ville Singhal Nagar, Tezpur, Bihar",852045,2021,2024,XXXX-XXXX-5743
KLCNE1867417,Lakshit,Naik,24-06-1956,Female,"882, Kumar Marg, Ville Raju Nagar, Mau, Madhya Pradesh",425484,2020,2024,XXXX-XXXX-2747
BRQAC8752187,Triya,Nori,19-12-1945,Female,"312, Som Circle, Ville Chander Nagar, Baranagar, Chhattisgarh",815599,2016,2019,XXXX-XXXX-4086
KAPNW4361805,Mohammed,Wagle,20-08-1893,Female,"250, Banik Chowk, Ville Sen Nagar, Kolkata, Telangana",261896,2021,2024,XXXX-XXXX-1356
WBZVV6184705,Anamika,Bhardwaj,03-06-1937,Male,"442, Chaudhari Nagar, Ville Palla Nagar, Suryapet, Madhya Pradesh",895586,1979,1999,XXXX-XXXX-5966
MPIBB2865413,Vedant,Khare,09-08-1951,Male,"589, Ganguly Nagar, Ville Majumdar Nagar, Rohtak, Andhra Pradesh",554076,2021,2024,XXXX-XXXX-6812
RJOGX0082404,Sudiksha,Rout,05-09-1973,Male,"948, Buch Chowk, Ville Konda Nagar, Udupi, Rajasthan",816837,2003,2019,XXXX-XXXX-3495
DLUBP6448797,Ridhi,Karnik,15-07-1984,Female,"837, Chadha Nagar, Ville Basak Nagar, Tiruvottiyur, Andhra Pradesh",593140,2016,2019,XXXX-XXXX-0448
PBEHJ6171799,Christopher,Sharaf,12-10-1878,Other,"218, Barad Chowk, Ville Suresh Nagar, Siliguri, Punjab",505454,2020,2024,XXXX-XXXX-9302
APXEY2933372,Gaurang,Kata,16-05-1973,Male,"309, Chandra, Ville Dhingra Nagar, Ahmednagar, Meghalaya",295925,2014,2019,XXXX-XXXX-1264
BRCBM8780434,Hamsini,Basu,15-01-1966,Male,"986, Ravel Ganj, Ville Panchal Nagar, Ambala, Tamil Nadu",394126,1992,Never Voted,XXXX-XXXX-4485
MHAMA6658621,Charles,Bahri,21-11-2006,Female,"265, Kamdar Ganj, Ville Prabhakar Nagar, Surat, Tamil Nadu",560834,2025,Never Voted,XXXX-XXXX-0361
KANGC0949473,Umang,Sastry,21-06-1889,Female,"717, Bhavsar Chowk, Ville Setty Nagar, Mangalore, Odisha",804359,1977,2004,XXXX-XXXX-3482
UPQRA9768093,Jhalak,Ghose,05-01-1948,Female,"383, Nori Nagar, Ville Sachdev Nagar, Thoothukudi, Tamil Nadu",459652,2024,2024,XXXX-XXXX-5411
WBUTJ1842732,Nicholas,Mani,19-06-1998,Female,"913, Ramaswamy Path, Ville Bajwa Nagar, Kozhikode, Tripura",184983,2023,2024,XXXX-XXXX-2338
DLKSH8406238,Yash,Ray,12-11-2001,Other,"277, Dhillon Nagar, Ville Mitra Nagar, Mira-Bhayandar, Goa",384222,2019,2024,XXXX-XXXX-8135
BRBOR5872563,Anamika,Savant,18-02-1981,Female,"781, Kala Marg, Ville Shah Nagar, Madanapalle, Odisha",821091,2024,2024,XXXX-XXXX-4887
UPWKZ1883137,Ishaan,Patla,20-01-1969,Female,"997, Shanker, Ville Borra Nagar, Darbhanga, Karnataka",483556,2014,2024,XXXX-XXXX-2042
GJDGM4183917,Ijaya,Prabhu,25-05-1941,Female,"416, Sandal Road, Ville Koshy Nagar, Nangloi Jat, Uttarakhand",691681,1983,2024,XXXX-XXXX-3795
KAJEW5746226,Rachita,Singhal,09-02-1949,Female,"570, Srivastava Nagar, Ville Dar Nagar, Ghaziabad, Goa",854242,1994,2009,XXXX-XXXX-0712
PBNLH8314955,Zaid,Nadig,23-11-1963,Female,"274, Sama Ganj, Ville Kibe Nagar, Kalyan-Dombivli, Manipur",428489,2024,2024,XXXX-XXXX-7440
RJDFJ8246483,Akshay,Babu,19-01-1950,Female,"875, Suresh, Ville Bumb Nagar, Delhi, Tripura",250899,2013,2014,XXXX-XXXX-2498
TNIST3486014,Yagnesh,Dhar,22-10-1992,Male,"780, Pingle Circle, Ville Keer Nagar, Kulti, Madhya Pradesh",432255,2019,2024,XXXX-XXXX-6495
APIZT0315143,Onveer,Nazareth,17-06-1958,Male,"661, Barman, Ville Bumb Nagar, Gangtok, Himachal Pradesh",684163,1986,1999,XXXX-XXXX-1844
HREMS7665796,Daksh,Varma,22-09-1968,Female,"743, Issac Zila, Ville Doctor Nagar, Fatehpur, West Bengal",706383,2017,2019,XXXX-XXXX-0097
ORNCJ4881895,Urishilla,Mohanty,27-03-1946,Male,"509, Sachdev Road, Ville Baral Nagar, Raipur, Bihar",164818,2020,2024,XXXX-XXXX-4284
BRNOX4564291,Faras,Sharaf,12-01-1915,Male,"765, Natarajan Road, Ville Chokshi Nagar, Rajkot, Goa",838095,1990,2024,XXXX-XXXX-0949
TNTGK6317535,Dipta,Jain,24-01-1945,Male,"111, Vohra, Ville Zachariah Nagar, Bidhannagar, Telangana",459198,1996,2014,XXXX-XXXX-6933
MPBTD4218583,Ranveer,Dey,03-02-1947,Female,"141, Hans Nagar, Ville Khare Nagar, Pali, Assam",659749,2009,2009,XXXX-XXXX-8547
WBXDN3161998,Gavin,Nigam,07-04-1993,Female,"22, Bhasin Nagar, Ville Dube Nagar, Cuttack, Meghalaya",781475,2025,Never Voted,XXXX-XXXX-2483
MHHUT2859563,Umang,Swaminathan,06-11-1982,Female,"299, Kamdar Path, Ville Hora Nagar, Kollam, Chhattisgarh",442789,2016,2019,XXXX-XXXX-4948
APOBU6450707,Xiti,Mammen,14-03-1997,Male,"415, Naik Nagar, Ville Pall Nagar, Warangal, Andhra Pradesh",438337,2016,2019,XXXX-XXXX-2695
RJGAA0604997,Ekiya,Mittal,29-09-2000,Female,"451, Sundaram Zila, Ville Dhaliwal Nagar, Patna, Madhya Pradesh",635190,2025,Never Voted,XXXX-XXXX-1377
GJLDZ0213743,Kamala,Lall,11-01-1940,Male,"607, Mittal Marg, Ville Joshi Nagar, Kanpur, Bihar",174817,1986,2004,XXXX-XXXX-8705
PBNIW6722448,Yatan,Hora,10-11-1974,Male,"775, Purohit Ganj, Ville Manne Nagar, Malegaon, Nagaland",155315,2020,2024,XXXX-XXXX-5295
HRHIW8226941,Ayush,Jaggi,22-04-1997,Female,"716, Oak Ganj, Ville Bhakta Nagar, Jaunpur, Arunachal Pradesh",316482,2026,Never Voted,XXXX-XXXX-5130
DLOWV5686032,Rehaan,Swaminathan,16-08-1940,Male,"701, Vaidya Marg, Ville Pathak Nagar, Nagaon, Assam",891588,2008,2014,XXXX-XXXX-4877
APBKV6944551,Nathan,Sahni,16-02-1951,Male,"180, Sarna Chowk, Ville Sarna Nagar, Kirari Suleman Nagar, Manipur",224372,1984,2014,XXXX-XXXX-8888
BRFLQ2917799,Tara,Natarajan,17-05-1975,Female,"439, Lall Path, Ville Badal Nagar, Miryalaguda, Gujarat",336001,2024,2024,XXXX-XXXX-2461
KATBS4450488,Rehaan,Barman,02-09-1992,Male,"170, Minhas Circle, Ville Sarin Nagar, Bidar, Tamil Nadu",273749,2010,2014,XXXX-XXXX-5214
MHSJW9999795,Qasim,Kamdar,14-07-1949,Male,"750, Mistry Marg, Ville Golla Nagar, Dhanbad, Madhya Pradesh",462139,2004,2019,XXXX-XXXX-1422
ORPTP3172539,Yashodhara,Kuruvilla,14-03-2000,Female,"40, Khalsa Circle, Ville Radhakrishnan Nagar, Phusro, Chhattisgarh",109560,2021,Never Voted,XXXX-XXXX-3039
MHIAX5563831,Vidhi,Rama,16-10-2000,Female,"986, Talwar Marg, Ville Balay Nagar, Aurangabad, Andhra Pradesh",606694,2025,Never Voted,XXXX-XXXX-1876
MPXWE7415473,Upadhriti,Chauhan,08-12-1980,Male,"180, Sani Chowk, Ville Nanda Nagar, Bulandshahr, West Bengal",833729,1999,2019,XXXX-XXXX-9763
APINH0564602,Harriso,Nayar,18-06-1974,Female,"501, Naidu Road, Ville Dugar Nagar, Morbi, Rajasthan",569636,2002,2024,XXXX-XXXX-0378
KLICC2829948,Vihaan,Koshy,17-07-2005,Female,"827, Walia Road, Ville Nagar Nagar, Vellore, Nagaland",808673,2024,2024,XXXX-XXXX-7278
HRTTC7433851,Radha,Sandhu,22-06-1975,Female,"923, Baria Zila, Ville Sheth Nagar, Bhatpara, Meghalaya",402501,2026,Never Voted,XXXX-XXXX-5480
UPROQ3244464,Udant,Chada,29-10-1985,Male,"431, Badal, Ville Basak Nagar, Raebareli, Chhattisgarh",781118,2025,Never Voted,XXXX-XXXX-2328
TNFUV3459100,Nilima,Aggarwal,10-03-1981,Female,"895, Rajagopal, Ville Bhandari Nagar, Bahraich, Mizoram",244778,2023,2024,XXXX-XXXX-6094
APPCY9952099,Aayush,Chandran,04-04-1940,Male,"714, Yadav Road, Ville Subramaniam Nagar, Miryalaguda, Chhattisgarh",207130,1971,2004,XXXX-XXXX-6994
APZPL4808801,Wridesh,Dora,19-04-1996,Male,"683, Saran Road, Ville Nagar Nagar, Kurnool, West Bengal",108416,2015,2019,XXXX-XXXX-1022
WBPBS0920011,Yashasvi,Bir,11-01-1997,Male,"448, Ram Marg, Ville Atwal Nagar, Silchar, West Bengal",690342,2022,2024,XXXX-XXXX-5809
TNGPH8713404,Harish,Raval,28-01-2008,Female,"385, Muni Nagar, Ville Chander Nagar, Agartala, Telangana",628487,2026,Never Voted,XXXX-XXXX-3781
RJRKG3846090,Zilmil,Soni,24-12-1950,Female,"181, Bala Zila, Ville Sant Nagar, Udupi, Chhattisgarh",763121,1984,Never Voted,XXXX-XXXX-2975
GJXMH2013620,Bhavini,Barad,10-01-1997,Male,"951, Raja Path, Ville Seth Nagar, Udaipur, Kerala",515927,2024,2024,XXXX-XXXX-8428
BRRLJ0803000,Wishi,Devan,23-04-2003,Male,"423, Agate Path, Ville Venkataraman Nagar, Haldia, Bihar",817041,2023,2024,XXXX-XXXX-1717
WBAVX5820836,Akshayy,Gulati,10-10-1970,Female,"583, Andra Chowk, Ville Sekhon Nagar, Sambalpur, Meghalaya",635024,2015,2024,XXXX-XXXX-4654
ORRCZ7998182,Vasudha,Chhabra,26-05-1962,Male,"849, Raj Ganj, Ville Merchant Nagar, Lucknow, Uttarakhand",476452,1998,2004,XXXX-XXXX-4468
RJXMV0120110,Geetika,Mander,04-02-2001,Female,"563, Bandi Path, Ville Ravel Nagar, Dhule, Punjab",480790,2020,2024,XXXX-XXXX-7682
KAEFK1549005,Yashawini,Ganesh,27-11-1957,Female,"351, Setty Marg, Ville Devi Nagar, Jehanabad, Andhra Pradesh",127901,2018,2024,XXXX-XXXX-7350
APFLU1346479,Vinaya,Ratta,04-09-1983,Male,"200, Arora Chowk, Ville Hegde Nagar, Muzaffarnagar, Sikkim",536980,2020,2024,XXXX-XXXX-1543
DLMSL0940005,Chandani,Mittal,11-06-2002,Female,"259, Agate Street, Ville Narang Nagar, Ichalkaranji, Bihar",580118,2024,2024,XXXX-XXXX-3971
GJDZV3791986,Hredhaan,Chakrabarti,15-10-1977,Female,"138, Khalsa Path, Ville Pau Nagar, Kurnool, Telangana",654780,2015,2019,XXXX-XXXX-2001
UPXBO8314157,Vaishnavi,Kaur,03-06-1976,Male,"475, Bhasin, Ville Chauhan Nagar, Jehanabad, Manipur",809076,2003,2024,XXXX-XXXX-1342
APOUA9254234,William,Bora,14-11-1910,Female,"50, Sarraf Zila, Ville Dar Nagar, Chandigarh, Tamil Nadu",820719,1989,2004,XXXX-XXXX-0993
MHYUF8463017,Eesha,Sarraf,01-09-1959,Male,"439, Parmar Nagar, Ville Chander Nagar, Tadipatri, Punjab",321997,2013,2019,XXXX-XXXX-1973
GJJMA7505852,Nidhi,Kaur,18-05-1981,Female,"960, Char Nagar, Ville Brahmbhatt Nagar, Maheshtala, Arunachal Pradesh",519394,2026,Never Voted,XXXX-XXXX-7916
RJETR6576483,Oliver,Pall,01-11-1971,Male,"78, Chanda Nagar, Ville Issac Nagar, Bally, Rajasthan",314961,2016,2024,XXXX-XXXX-4685
MPPKL4660147,Manan,Venkataraman,07-11-1963,Male,"457, Bhatnagar Chowk, Ville Vasa Nagar, Gopalpur, Rajasthan",119612,2024,Never Voted,XXXX-XXXX-4899
HRYLO0258027,Tarak,Baral,05-06-1983,Male,"421, Ramaswamy Path, Ville Varma Nagar, Dindigul, Haryana",798309,2014,2024,XXXX-XXXX-8164
RJQMV5272617,Zayyan,Rajagopalan,14-02-1995,Male,"103, Tiwari Ganj, Ville Ram Nagar, Mathura, Uttar Pradesh",137807,2019,Never Voted,XXXX-XXXX-4975
PBGZV5611645,Gaurang,Luthra,06-05-1944,Male,"611, Panchal Ganj, Ville Soman Nagar, Davanagere, Sikkim",733272,1993,2019,XXXX-XXXX-5167
KACNU8660368,Garima,Mahajan,30-10-1946,Male,"483, Pillai Zila, Ville Ratta Nagar, Kharagpur, Karnataka",702367,2011,2014,XXXX-XXXX-9462
MPDKF6815548,Timothy,Chana,11-02-1958,Female,"661, Chahal Circle, Ville Gaba Nagar, Sambalpur, Karnataka",104346,2017,2024,XXXX-XXXX-8798
PBCPB3426153,Daksh,Mallick,12-12-1990,Male,"30, Memon Zila, Ville Nagy Nagar, Malda, Maharashtra",600846,2020,2024,XXXX-XXXX-7944
MHQLQ8627484,Dominic,Guha,14-02-1961,Male,"919, Chahal Chowk, Ville Raman Nagar, Tumkur, Assam",271257,1998,2014,XXXX-XXXX-6597
RJBAO1949358,Hemani,Bava,09-01-1915,Female,"384, Khanna Road, Ville Chatterjee Nagar, Tezpur, West Bengal",360305,1957,2019,XXXX-XXXX-3381
APXWI2577676,Krishna,Nori,23-07-1964,Male,"972, Saraf Chowk, Ville Sarin Nagar, Siliguri, Mizoram",486289,1992,2019,XXXX-XXXX-0514
MHOVK1162827,Ubika,Yogi,26-10-1966,Male,"542, Bhat Chowk, Ville Shenoy Nagar, Tiruppur, Tripura",653843,2025,Never Voted,XXXX-XXXX-9620
APAIN3886090,Yashasvi,Saran,03-03-1983,Female,"34, Agate Road, Ville Tandon Nagar, Haridwar, West Bengal",293034,2018,2024,XXXX-XXXX-1743
PBCDD9008228,Xiti,Nagarajan,28-01-1955,Male,"748, Sankaran, Ville Patel Nagar, Cuttack, Chhattisgarh",553635,1989,2014,XXXX-XXXX-6998
BRNZN8582420,Gagan,Yogi,22-01-1949,Male,"740, Ratta Road, Ville Patla Nagar, Bulandshahr, Gujarat",851261,1990,2024,XXXX-XXXX-0081
KAZNN6401591,Neha,Varma,09-07-1981,Male,"113, Pillay Road, Ville Sura Nagar, Amaravati, Andhra Pradesh",232513,2003,2009,XXXX-XXXX-3201
BRGHK7829317,Siya,Sibal,17-12-1980,Male,"954, Dugal Nagar, Ville Pandey Nagar, Vijayanagaram, Tripura",646898,1998,1999,XXXX-XXXX-0210
TNYKI9800656,Megha,Taneja,12-04-1960,Male,"175, Raja Nagar, Ville Gera Nagar, Kakinada, Goa",337119,2025,Never Voted,XXXX-XXXX-4810
MPXOA9451029,Neelima,Chadha,14-09-1938,Male,"180, Parekh Marg, Ville Uppal Nagar, Gurgaon, Tripura",421455,2022,2024,XXXX-XXXX-0557
BRXWO3346900,Indira,Warrior,07-06-1959,Male,"559, Sarma Chowk, Ville Anne Nagar, Nanded, Haryana",532650,1987,2009,XXXX-XXXX-3440
WBEYM5774568,Vrishti,Rana,04-07-1955,Male,"970, Raval Circle, Ville Venkatesh Nagar, Medininagar, Odisha",588764,2022,Never Voted,XXXX-XXXX-4298
WBGCU8387939,Kevin,Bali,13-08-1942,Female,"339, Zachariah, Ville Narang Nagar, Bihar Sharif, Goa",619665,1965,2009,XXXX-XXXX-0028
KAJFC6493331,Ayush,Batra,04-10-1941,Female,"469, Bhalla Path, Ville Parmer Nagar, Chinsurah, Chhattisgarh",387260,1972,2004,XXXX-XXXX-1131
GJYYL8443100,Nakul,Krish,11-09-2007,Male,"940, Deshmukh Marg, Ville Dar Nagar, Orai, Mizoram",200953,2026,Never Voted,XXXX-XXXX-7001
UPFOU7238641,Edhitha,Purohit,17-08-1953,Female,"125, Ramakrishnan, Ville Chaudhari Nagar, Salem, Tamil Nadu",433753,1978,2004,XXXX-XXXX-9065
RJXCY2825383,Girik,Kannan,20-10-1949,Male,"340, Uppal Road, Ville Ramaswamy Nagar, Ahmedabad, Gujarat",755362,2017,2019,XXXX-XXXX-0114
ORYXJ8035785,Chakrika,Jha,13-01-1956,Female,"506, Sachdeva, Ville Kurian Nagar, Kavali, Jharkhand",863964,2007,2019,XXXX-XXXX-3765
ORZUW0562281,Daksha,Sule,30-08-1949,Male,"549, Ghose Street, Ville Mander Nagar, Kollam, Bihar",294299,2008,2014,XXXX-XXXX-6198
KALGI1654845,Aradhana,Borde,16-12-2002,Male,"527, Balasubramanian Road, Ville Vala Nagar, Bilaspur, Tamil Nadu",246000,2022,2024,XXXX-XXXX-0829
MHJHJ9074513,Vedhika,Korpal,23-10-1940,Female,"593, Chadha Road, Ville Chad Nagar, Burhanpur, Tripura",704592,1964,2024,XXXX-XXXX-8953
ORDWF6887899,Vyanjana,Dixit,31-01-1951,Male,"694, De Ganj, Ville Kar Nagar, Berhampore, Karnataka",477283,1998,2009,XXXX-XXXX-5095
APUUW0088616,Vrishti,Vora,27-10-1942,Male,"472, Kunda, Ville Peri Nagar, Medininagar, Tamil Nadu",671171,1982,2019,XXXX-XXXX-7009
MPKSH0541034,Dakshesh,Ram,28-09-1991,Female,"52, Lall, Ville Choudhary Nagar, Naihati, West Bengal",171000,2023,2024,XXXX-XXXX-5622
MHWYR3460467,Chasmum,Narayan,02-10-1957,Female,"675, Grewal Street, Ville Parsa Nagar, Bhavnagar, Madhya Pradesh",313603,1999,Never Voted,XXXX-XXXX-1509
ORGPZ5272172,Alka,Raju,04-05-1998,Male,"525, Datta Circle, Ville Chand Nagar, Sri Ganganagar, Chhattisgarh",624668,2026,Never Voted,XXXX-XXXX-4528
WBSOA6786251,Robert,Vyas,23-01-1942,Female,"515, Mall Ganj, Ville Bajaj Nagar, Siwan, West Bengal",587854,2020,2024,XXXX-XXXX-5518
BRQCM6209987,Ekta,Thakur,24-12-2007,Female,"175, Loke Street, Ville Narayanan Nagar, Farrukhabad, Andhra Pradesh",676429,2025,Never Voted,XXXX-XXXX-5257
UPWRZ4221051,Aadi,Som,01-05-1950,Male,"697, Sabharwal Road, Ville Deo Nagar, Saharsa, Haryana",652309,2022,2024,XXXX-XXXX-6743
RJNHP8695018,Upma,Rama,28-01-1946,Male,"705, Pathak Circle, Ville Salvi Nagar, Bhusawal, West Bengal",345039,1991,Never Voted,XXXX-XXXX-3527
MPACB0657671,Udarsh,Tak,13-01-1946,Female,"853, Guha Path, Ville Butala Nagar, Kurnool, Goa",357376,1991,2019,XXXX-XXXX-6377
KAWPX4283149,Amruta,Kothari,30-11-1966,Male,"594, Nayar Road, Ville Chauhan Nagar, Moradabad, Rajasthan",597747,1998,1999,XXXX-XXXX-3824
TNGJG4915771,Chatresh,Dhaliwal,28-03-1952,Female,"363, Khatri Ganj, Ville Patil Nagar, Sirsa, West Bengal",399660,1974,1999,XXXX-XXXX-8576
MPDDE5980987,Aadi,Amble,26-03-1985,Female,"824, Vala Circle, Ville Sama Nagar, Aligarh, Jharkhand",559683,2015,2024,XXXX-XXXX-2213
KLRCH1271640,Waida,Chawla,04-08-1957,Female,"271, Bir Ganj, Ville Narang Nagar, Khammam, Arunachal Pradesh",795796,1980,2024,XXXX-XXXX-4081
MPFKV9268616,Chandani,Bumb,26-09-1976,Female,"608, Gaba Ganj, Ville Bhatti Nagar, Howrah, Maharashtra",586675,2005,2009,XXXX-XXXX-8950
KLPPV2765256,Oliver,Sem,29-09-1943,Male,"795, Uppal, Ville Bora Nagar, Bihar Sharif, Meghalaya",128966,2000,2019,XXXX-XXXX-8393
APWSU5308339,Reyans,Khosla,03-01-1975,Male,"769, Krishnamurthy Road, Ville Saha Nagar, Vasai-Virar, Arunachal Pradesh",504018,1995,2024,XXXX-XXXX-6627
WBNML4792643,Patrick,Kaul,08-11-1936,Female,"425, Menon Circle, Ville Roy Nagar, Avadi, Jharkhand",407739,1997,1999,XXXX-XXXX-8380
